file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\service\LotteryConsoleService.java,com.iluwatar.hexagonal.service.LotteryConsoleService,"queryLotteryAccountFunds/2[com.iluwatar.hexagonal.banking.WireTransfers,java.util.Scanner]",false,42,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\service\LotteryConsoleService.java,com.iluwatar.hexagonal.service.LotteryConsoleService,"submitTicket/2[com.iluwatar.hexagonal.domain.LotteryService,java.util.Scanner]",false,36,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\service\LotteryConsoleService.java,com.iluwatar.hexagonal.service.LotteryConsoleService,"addFundsToLotteryAccount/2[com.iluwatar.hexagonal.banking.WireTransfers,java.util.Scanner]",false,39,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\banking\WireTransfers.java,com.iluwatar.hexagonal.banking.WireTransfers,"transferFunds/3[int,java.lang.String,java.lang.String]",false,36,0,3,3,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\banking\WireTransfers.java,com.iluwatar.hexagonal.banking.WireTransfers,"setFunds/2[java.lang.String,int]",false,30,0,3,3,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\banking\WireTransfers.java,com.iluwatar.hexagonal.banking.WireTransfers,getFunds/1[java.lang.String],false,33,0,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,"MongoTicketRepository/3[java.lang.String,java.lang.String,java.lang.String]",true,63,1,2,1,1,1,1,3,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,getNextId/0,false,98,1,2,2,0,1,2,7,1,4,0,2,0,0,0,0,0,0,4,1,4,0,0,0,0,0,13,1,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,findById/1[com.iluwatar.hexagonal.domain.LotteryTicketId],false,107,3,1,1,0,1,7,3,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,deleteAll/0,false,137,1,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,connect/0,false,68,1,2,1,1,1,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,findAll/0,false,130,3,0,0,0,1,7,3,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,MongoTicketRepository/0,true,57,1,1,0,1,1,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,"connect/3[java.lang.String,java.lang.String,java.lang.String]",false,73,2,3,2,1,3,7,12,0,0,3,7,1,1,0,1,0,0,2,1,4,0,1,0,0,0,17,1,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,initCounters/0,false,88,1,1,1,0,1,2,4,0,1,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,5,2,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,docToTicket/1[com.iluwatar.hexagonal.database.Document],false,141,5,2,0,2,1,8,7,1,4,1,8,0,0,0,0,0,0,5,0,4,0,0,0,0,0,21,2,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,save/1[com.iluwatar.hexagonal.database.LotteryTicket],false,118,4,3,1,2,1,10,10,1,2,1,10,1,1,0,0,0,0,4,0,2,0,0,0,0,0,10,1,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\domain\LotteryService.java,com.iluwatar.hexagonal.domain.LotteryService,"checkTicketForPrize/2[com.iluwatar.hexagonal.domain.LotteryTicketId,com.iluwatar.hexagonal.domain.LotteryNumbers]",false,72,4,3,2,1,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\domain\LotteryService.java,com.iluwatar.hexagonal.domain.LotteryService,"LotteryService/3[com.iluwatar.hexagonal.database.LotteryTicketRepository,com.iluwatar.hexagonal.eventlog.LotteryEventLog,com.iluwatar.hexagonal.banking.WireTransfers]",true,48,4,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,1,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\domain\LotteryService.java,com.iluwatar.hexagonal.domain.LotteryService,submitTicket/1[com.iluwatar.hexagonal.domain.LotteryTicket],false,55,5,7,3,4,3,8,14,2,4,1,8,0,0,0,0,0,0,0,0,4,0,1,0,0,0,16,1,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\module\LotteryModule.java,com.iluwatar.hexagonal.module.LotteryModule,configure/0,false,38,6,0,0,0,1,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\mongo\MongoConnectionPropertiesLoader.java,com.iluwatar.hexagonal.mongo.MongoConnectionPropertiesLoader,load/0,false,39,0,4,4,0,3,7,18,0,5,0,7,0,0,0,1,1,0,7,0,7,0,2,0,0,0,33,9,1,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\database\InMemoryTicketRepositoryTest.java,com.iluwatar.hexagonal.database.InMemoryTicketRepositoryTest,clear/0,false,40,2,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\database\InMemoryTicketRepositoryTest.java,com.iluwatar.hexagonal.database.InMemoryTicketRepositoryTest,testCrudOperations/0,false,45,4,5,0,5,1,10,10,0,4,0,10,0,0,0,0,0,0,0,1,4,0,0,0,0,0,15,0,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\domain\LotteryUtils.java,com.iluwatar.hexagonal.domain.LotteryUtils,LotteryUtils/0,true,33,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\domain\LotteryUtils.java,com.iluwatar.hexagonal.domain.LotteryUtils,"checkTicketForPrize/3[com.iluwatar.hexagonal.database.LotteryTicketRepository,com.iluwatar.hexagonal.domain.LotteryTicketId,com.iluwatar.hexagonal.domain.LotteryNumbers]",false,37,4,4,2,2,3,5,14,3,1,3,5,0,0,0,0,0,0,0,1,1,0,2,0,0,0,17,9,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\banking\InMemoryBank.java,com.iluwatar.hexagonal.banking.InMemoryBank,"transferFunds/3[int,java.lang.String,java.lang.String]",false,52,0,0,0,0,2,3,10,2,0,3,3,0,0,0,0,0,0,0,1,0,2,1,0,0,0,8,1,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\banking\InMemoryBank.java,com.iluwatar.hexagonal.banking.InMemoryBank,(initializer 1),false,36,0,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\banking\InMemoryBank.java,com.iluwatar.hexagonal.banking.InMemoryBank,"setFunds/2[java.lang.String,int]",false,42,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\banking\InMemoryBank.java,com.iluwatar.hexagonal.banking.InMemoryBank,getFunds/1[java.lang.String],false,47,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\domain\LotteryTicketIdTest.java,com.iluwatar.hexagonal.domain.LotteryTicketIdTest,testEquals/0,false,36,2,1,0,1,1,3,9,0,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\administration\ConsoleAdministration.java,com.iluwatar.hexagonal.administration.ConsoleAdministration,printMainMenu/0,false,68,0,1,1,0,1,1,8,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13,10,6,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\administration\ConsoleAdministration.java,com.iluwatar.hexagonal.administration.ConsoleAdministration,readString/1[java.util.Scanner],false,77,0,1,1,0,1,2,4,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,1,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\administration\ConsoleAdministration.java,com.iluwatar.hexagonal.administration.ConsoleAdministration,main/1[java.lang.String[]],false,41,7,9,0,9,6,11,30,0,7,1,11,2,1,1,0,1,0,5,1,8,0,3,0,0,0,26,9,1,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\administration\ConsoleAdministrationSrv.java,com.iluwatar.hexagonal.administration.ConsoleAdministrationSrv,performLottery/0,false,33,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\administration\ConsoleAdministrationSrv.java,com.iluwatar.hexagonal.administration.ConsoleAdministrationSrv,getAllSubmittedTickets/0,false,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\administration\ConsoleAdministrationSrv.java,com.iluwatar.hexagonal.administration.ConsoleAdministrationSrv,resetLottery/0,false,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\banking\MongoBankTest.java,com.iluwatar.hexagonal.banking.MongoBankTest,tearDown/0,false,67,1,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\banking\MongoBankTest.java,com.iluwatar.hexagonal.banking.MongoBankTest,testSetup/0,false,81,1,0,0,0,1,3,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\banking\MongoBankTest.java,com.iluwatar.hexagonal.banking.MongoBankTest,init/0,false,73,2,1,0,1,1,6,6,0,0,0,6,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\banking\MongoBankTest.java,com.iluwatar.hexagonal.banking.MongoBankTest,testFundTransfers/0,false,86,2,3,0,3,1,4,9,0,0,0,4,0,0,0,0,0,0,8,7,0,0,0,0,0,0,5,0,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\banking\MongoBankTest.java,com.iluwatar.hexagonal.banking.MongoBankTest,setUp/0,false,58,1,0,0,0,1,8,7,0,0,0,8,0,0,0,0,0,0,1,0,4,1,0,0,0,0,15,8,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\InMemoryTicketRepository.java,com.iluwatar.hexagonal.database.InMemoryTicketRepository,save/1[com.iluwatar.hexagonal.database.LotteryTicket],false,44,2,2,1,1,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\InMemoryTicketRepository.java,com.iluwatar.hexagonal.database.InMemoryTicketRepository,deleteAll/0,false,56,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\InMemoryTicketRepository.java,com.iluwatar.hexagonal.database.InMemoryTicketRepository,findAll/0,false,51,2,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\InMemoryTicketRepository.java,com.iluwatar.hexagonal.database.InMemoryTicketRepository,findById/1[com.iluwatar.hexagonal.domain.LotteryTicketId],false,39,2,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\service\LotteryConsoleServiceImpl.java,com.iluwatar.hexagonal.service.LotteryConsoleServiceImpl,"checkTicket/2[com.iluwatar.hexagonal.domain.LotteryService,java.util.Scanner]",false,50,5,5,1,4,4,13,24,0,6,2,13,1,1,0,0,1,0,7,1,6,0,2,0,0,0,33,1,6,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\service\LotteryConsoleServiceImpl.java,com.iluwatar.hexagonal.service.LotteryConsoleServiceImpl,"queryLotteryAccountFunds/2[com.iluwatar.hexagonal.banking.WireTransfers,java.util.Scanner]",false,115,2,3,1,2,1,3,5,0,1,2,3,1,1,0,0,0,0,2,0,1,0,0,0,0,0,14,1,2,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\service\LotteryConsoleServiceImpl.java,com.iluwatar.hexagonal.service.LotteryConsoleServiceImpl,LotteryConsoleServiceImpl/1[com.iluwatar.hexagonal.service.Logger],true,45,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\service\LotteryConsoleServiceImpl.java,com.iluwatar.hexagonal.service.LotteryConsoleServiceImpl,"addFundsToLotteryAccount/2[com.iluwatar.hexagonal.banking.WireTransfers,java.util.Scanner]",false,105,2,4,1,3,1,5,8,0,2,2,5,1,1,0,0,0,0,3,0,2,0,0,0,0,0,22,1,3,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\service\LotteryConsoleServiceImpl.java,com.iluwatar.hexagonal.service.LotteryConsoleServiceImpl,readString/1[java.util.Scanner],false,121,0,4,4,0,1,2,4,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,1,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\service\LotteryConsoleServiceImpl.java,com.iluwatar.hexagonal.service.LotteryConsoleServiceImpl,"submitTicket/2[com.iluwatar.hexagonal.domain.LotteryService,java.util.Scanner]",false,79,6,5,1,4,2,10,20,0,9,2,10,1,1,0,0,1,0,8,0,8,0,1,0,0,2,31,1,6,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\AppTest.java,com.iluwatar.hexagonal.AppTest,shouldExecuteApplicationWithoutException/0,false,35,2,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\domain\LotteryTest.java,com.iluwatar.hexagonal.domain.LotteryTest,LotteryTest/0,true,50,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\domain\LotteryTest.java,com.iluwatar.hexagonal.domain.LotteryTest,setup/0,false,55,2,1,0,1,1,2,4,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\domain\LotteryTest.java,com.iluwatar.hexagonal.domain.LotteryTest,testLottery/0,false,62,7,8,0,8,3,17,29,0,8,0,17,0,0,1,0,0,0,12,18,8,0,2,0,0,0,19,0,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\domain\PlayerDetailsTest.java,com.iluwatar.hexagonal.domain.PlayerDetailsTest,testEquals/0,false,36,2,0,0,0,1,2,7,0,3,0,2,0,0,0,0,0,0,9,0,3,0,0,0,0,0,10,0,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\domain\LotteryTicketTest.java,com.iluwatar.hexagonal.domain.LotteryTicketTest,testEquals/0,false,37,5,2,0,2,1,4,13,0,9,0,4,0,0,0,0,0,0,9,12,9,0,0,0,0,0,19,0,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\test\LotteryTestUtils.java,com.iluwatar.hexagonal.test.LotteryTestUtils,"createLotteryTicket/4[java.lang.String,java.lang.String,java.lang.String,java.util.Set<java.lang.Integer>]",false,47,4,4,2,2,1,1,5,1,2,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,9,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\test\LotteryTestUtils.java,com.iluwatar.hexagonal.test.LotteryTestUtils,createLotteryTicket/0,false,39,2,2,1,1,1,2,3,1,0,0,2,1,1,0,0,0,0,3,4,0,0,0,0,0,0,5,9,0,true
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\banking\InMemoryBankTest.java,com.iluwatar.hexagonal.banking.InMemoryBankTest,testInit/0,false,38,2,3,0,3,1,5,10,0,0,0,5,0,0,0,0,0,0,9,8,0,0,0,0,0,0,5,0,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\domain\LotteryNumbersTest.java,com.iluwatar.hexagonal.domain.LotteryNumbersTest,testNumbersCantBeModified/0,false,49,2,1,0,1,1,5,4,0,1,0,5,0,0,0,0,0,0,0,5,1,0,0,0,0,1,9,0,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\domain\LotteryNumbersTest.java,com.iluwatar.hexagonal.domain.LotteryNumbersTest,testGivenNumbers/0,false,39,2,2,0,2,1,7,8,0,1,0,7,0,0,0,0,0,0,0,9,1,0,0,0,0,0,8,0,0,false
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\domain\LotteryNumbersTest.java,com.iluwatar.hexagonal.domain.LotteryNumbersTest,testEquals/0,false,61,2,1,0,1,1,4,7,0,3,0,4,0,0,0,0,0,0,0,12,3,0,0,0,0,0,8,0,0,false
