file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc,class_type,class_cbo,class_cboModified,class_fanin,class_fanout,class_wmc,class_dit,class_noc,class_rfc,class_lcom,class_lcom*,class_tcc,class_lcc,class_totalMethodsQty,class_staticMethodsQty,class_publicMethodsQty,class_privateMethodsQty,class_protectedMethodsQty,class_defaultMethodsQty,class_visibleMethodsQty,class_abstractMethodsQty,class_finalMethodsQty,class_synchronizedMethodsQty,class_totalFieldsQty,class_staticFieldsQty,class_publicFieldsQty,class_privateFieldsQty,class_protectedFieldsQty,class_defaultFieldsQty,class_finalFieldsQty,class_synchronizedFieldsQty,class_nosi,class_loc,class_returnQty,class_loopQty,class_comparisonsQty,class_tryCatchQty,class_parenthesizedExpsQty,class_stringLiteralsQty,class_numbersQty,class_assignmentsQty,class_mathOperationsQty,class_variablesQty,class_maxNestedBlocksQty,class_anonymousClassesQty,class_innerClassesQty,class_lambdasQty,class_uniqueWordsQty,class_modifiers,class_logStatementsQty
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\domain\LotteryAdministration.java,com.iluwatar.hexagonal.domain.LotteryAdministration,"LotteryAdministration/3[com.iluwatar.hexagonal.database.LotteryTicketRepository,com.iluwatar.hexagonal.eventlog.LotteryEventLog,com.iluwatar.hexagonal.banking.WireTransfers]",True,48,4,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,1,0,True,class,9,14,5,9,8,1,0,14,0,0.33333334,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,2,38,2,1,2,0,0,0,0,9,0,9,3,0,0,0,34,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\domain\LotteryAdministration.java,com.iluwatar.hexagonal.domain.LotteryAdministration,performLottery/0,False,60,5,9,2,7,5,12,22,1,6,0,12,1,1,1,2,0,0,0,0,6,0,3,0,0,0,18,1,0,True,class,9,14,5,9,8,1,0,14,0,0.33333334,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,2,38,2,1,2,0,0,0,0,9,0,9,3,0,0,0,34,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\domain\LotteryAdministration.java,com.iluwatar.hexagonal.domain.LotteryAdministration,resetLottery/0,False,82,1,3,2,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,True,class,9,14,5,9,8,1,0,14,0,0.33333334,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,2,38,2,1,2,0,0,0,0,9,0,9,3,0,0,0,34,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\domain\LotteryTicketCheckResult.java,com.iluwatar.hexagonal.domain.LotteryTicketCheckResult,LotteryTicketCheckResult/1[com.iluwatar.hexagonal.domain.LotteryTicketCheckResult.CheckResult],True,48,1,2,2,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,7,1,0,True,class,4,9,5,4,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,0,9,0,0,0,0,0,0,1,2,0,2,0,0,1,0,30,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\eventlog\LotteryEventLog.java,com.iluwatar.hexagonal.eventlog.LotteryEventLog,ticketSubmitError/1[com.iluwatar.hexagonal.eventlog.PlayerDetails],False,35,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,True,interface,1,7,6,1,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\eventlog\LotteryEventLog.java,com.iluwatar.hexagonal.eventlog.LotteryEventLog,"ticketWon/2[com.iluwatar.hexagonal.eventlog.PlayerDetails,int]",False,41,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,True,interface,1,7,6,1,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\eventlog\LotteryEventLog.java,com.iluwatar.hexagonal.eventlog.LotteryEventLog,ticketSubmitted/1[com.iluwatar.hexagonal.eventlog.PlayerDetails],False,32,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,True,interface,1,7,6,1,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\eventlog\LotteryEventLog.java,com.iluwatar.hexagonal.eventlog.LotteryEventLog,"prizeError/2[com.iluwatar.hexagonal.eventlog.PlayerDetails,int]",False,44,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,True,interface,1,7,6,1,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\eventlog\LotteryEventLog.java,com.iluwatar.hexagonal.eventlog.LotteryEventLog,ticketDidNotWin/1[com.iluwatar.hexagonal.eventlog.PlayerDetails],False,38,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,True,interface,1,7,6,1,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\eventlog\StdOutEventLog.java,com.iluwatar.hexagonal.eventlog.StdOutEventLog,ticketDidNotWin/1[com.iluwatar.hexagonal.eventlog.PlayerDetails],False,43,1,1,1,0,1,2,3,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,1,False,class,3,5,2,3,5,1,0,4,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7,0,0,2,0,0,0,0,0,47,1,5
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\eventlog\StdOutEventLog.java,com.iluwatar.hexagonal.eventlog.StdOutEventLog,ticketSubmitError/1[com.iluwatar.hexagonal.eventlog.PlayerDetails],False,67,1,1,1,0,1,2,3,0,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,15,1,1,False,class,3,5,2,3,5,1,0,4,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7,0,0,2,0,0,0,0,0,47,1,5
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\eventlog\StdOutEventLog.java,com.iluwatar.hexagonal.eventlog.StdOutEventLog,ticketSubmitted/1[com.iluwatar.hexagonal.eventlog.PlayerDetails],False,35,1,1,1,0,1,3,3,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,1,False,class,3,5,2,3,5,1,0,4,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7,0,0,2,0,0,0,0,0,47,1,5
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\eventlog\StdOutEventLog.java,com.iluwatar.hexagonal.eventlog.StdOutEventLog,"prizeError/2[com.iluwatar.hexagonal.eventlog.PlayerDetails,int]",False,59,1,1,1,0,1,2,3,0,0,2,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,13,1,1,False,class,3,5,2,3,5,1,0,4,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7,0,0,2,0,0,0,0,0,47,1,5
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\eventlog\StdOutEventLog.java,com.iluwatar.hexagonal.eventlog.StdOutEventLog,"ticketWon/2[com.iluwatar.hexagonal.eventlog.PlayerDetails,int]",False,50,1,1,1,0,1,3,3,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,1,False,class,3,5,2,3,5,1,0,4,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7,0,0,2,0,0,0,0,0,47,1,5
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\sampledata\SampleData.java,com.iluwatar.hexagonal.sampledata.SampleData,getRandomPlayerDetails/0,False,106,1,1,1,0,1,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,False,class,8,11,3,8,4,1,0,13,1,0.5,0.0,0.0,2,2,1,1,0,0,2,0,0,0,2,2,0,2,0,0,2,0,4,21,1,1,0,0,0,117,1,8,0,9,1,0,0,1,47,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\sampledata\SampleData.java,com.iluwatar.hexagonal.sampledata.SampleData,(initializer 1),False,45,3,1,0,1,1,7,5,0,2,0,7,0,0,0,0,0,0,117,0,2,0,0,0,0,1,16,8,0,False,class,8,11,3,8,4,1,0,13,1,0.5,0.0,0.0,2,2,1,1,0,0,2,0,0,0,2,2,0,2,0,0,2,0,4,21,1,1,0,0,0,117,1,8,0,9,1,0,0,1,47,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\sampledata\SampleData.java,com.iluwatar.hexagonal.sampledata.SampleData,"submitTickets/2[com.iluwatar.hexagonal.domain.LotteryService,int]",False,96,6,6,2,4,2,3,9,0,5,2,3,1,1,1,0,0,0,0,1,5,0,1,0,0,0,25,9,0,True,class,8,11,3,8,4,1,0,13,1,0.5,0.0,0.0,2,2,1,1,0,0,2,0,0,0,2,2,0,2,0,0,2,0,4,21,1,1,0,0,0,117,1,8,0,9,1,0,0,1,47,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\database\MongoTicketRepositoryTest.java,com.iluwatar.hexagonal.database.MongoTicketRepositoryTest,init/0,False,51,4,2,0,2,1,5,7,0,1,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,14,0,0,False,class,10,10,0,10,4,1,0,22,0,0.5625,0.0,0.0,4,0,0,0,0,4,4,0,0,0,4,3,0,4,0,0,3,0,5,39,0,0,0,0,0,11,7,11,0,11,0,0,0,0,43,0,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\database\MongoTicketRepositoryTest.java,com.iluwatar.hexagonal.database.MongoTicketRepositoryTest,testSetup/0,False,63,1,0,0,0,1,4,4,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,False,class,10,10,0,10,4,1,0,22,0,0.5625,0.0,0.0,4,0,0,0,0,4,4,0,0,0,4,3,0,4,0,0,3,0,5,39,0,0,0,0,0,11,7,11,0,11,0,0,0,0,43,0,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\database\MongoTicketRepositoryTest.java,com.iluwatar.hexagonal.database.MongoTicketRepositoryTest,testCrudOperations/0,False,76,6,5,0,5,1,15,17,0,6,0,15,0,0,0,0,0,0,6,2,6,0,0,0,0,0,18,0,0,False,class,10,10,0,10,4,1,0,22,0,0.5625,0.0,0.0,4,0,0,0,0,4,4,0,0,0,4,3,0,4,0,0,3,0,5,39,0,0,0,0,0,11,7,11,0,11,0,0,0,0,43,0,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\database\MongoTicketRepositoryTest.java,com.iluwatar.hexagonal.database.MongoTicketRepositoryTest,testNextId/0,False,69,2,1,0,1,1,2,5,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,False,class,10,10,0,10,4,1,0,22,0,0.5625,0.0,0.0,4,0,0,0,0,4,4,0,0,0,4,3,0,4,0,0,3,0,5,39,0,0,0,0,0,11,7,11,0,11,0,0,0,0,43,0,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\test\java\com\iluwatar\hexagonal\domain\LotteryTicketCheckResultTest.java,com.iluwatar.hexagonal.domain.LotteryTicketCheckResultTest,testEquals/0,False,37,2,1,0,1,1,2,7,0,3,0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,12,0,0,False,class,2,2,0,2,1,1,0,2,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,3,0,3,0,0,0,0,15,0,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\service\LotteryConsoleService.java,com.iluwatar.hexagonal.service.LotteryConsoleService,"checkTicket/2[com.iluwatar.hexagonal.domain.LotteryService,java.util.Scanner]",False,34,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False,interface,2,3,1,2,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\service\LotteryConsoleService.java,com.iluwatar.hexagonal.service.LotteryConsoleService,"queryLotteryAccountFunds/2[com.iluwatar.hexagonal.banking.WireTransfers,java.util.Scanner]",False,42,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,True,interface,2,3,1,2,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\service\LotteryConsoleService.java,com.iluwatar.hexagonal.service.LotteryConsoleService,"submitTicket/2[com.iluwatar.hexagonal.domain.LotteryService,java.util.Scanner]",False,36,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,True,interface,2,3,1,2,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\service\LotteryConsoleService.java,com.iluwatar.hexagonal.service.LotteryConsoleService,"addFundsToLotteryAccount/2[com.iluwatar.hexagonal.banking.WireTransfers,java.util.Scanner]",False,39,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,True,interface,2,3,1,2,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\banking\WireTransfers.java,com.iluwatar.hexagonal.banking.WireTransfers,"transferFunds/3[int,java.lang.String,java.lang.String]",False,36,0,3,3,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,True,interface,0,11,11,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\banking\WireTransfers.java,com.iluwatar.hexagonal.banking.WireTransfers,"setFunds/2[java.lang.String,int]",False,30,0,3,3,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,True,interface,0,11,11,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\banking\WireTransfers.java,com.iluwatar.hexagonal.banking.WireTransfers,getFunds/1[java.lang.String],False,33,0,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,True,interface,0,11,11,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,"MongoTicketRepository/3[java.lang.String,java.lang.String,java.lang.String]",True,63,1,2,1,1,1,1,3,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,True,class,11,14,3,11,13,1,0,38,13,0.7954546,0.0,0.0,11,0,9,2,0,0,9,0,0,0,8,4,0,8,0,0,4,0,9,68,5,0,1,0,0,21,4,19,0,19,1,0,0,0,64,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,getNextId/0,False,98,1,2,2,0,1,2,7,1,4,0,2,0,0,0,0,0,0,4,1,4,0,0,0,0,0,13,1,0,True,class,11,14,3,11,13,1,0,38,13,0.7954546,0.0,0.0,11,0,9,2,0,0,9,0,0,0,8,4,0,8,0,0,4,0,9,68,5,0,1,0,0,21,4,19,0,19,1,0,0,0,64,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,findById/1[com.iluwatar.hexagonal.domain.LotteryTicketId],False,107,3,1,1,0,1,7,3,1,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,False,class,11,14,3,11,13,1,0,38,13,0.7954546,0.0,0.0,11,0,9,2,0,0,9,0,0,0,8,4,0,8,0,0,4,0,9,68,5,0,1,0,0,21,4,19,0,19,1,0,0,0,64,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,deleteAll/0,False,137,1,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False,class,11,14,3,11,13,1,0,38,13,0.7954546,0.0,0.0,11,0,9,2,0,0,9,0,0,0,8,4,0,8,0,0,4,0,9,68,5,0,1,0,0,21,4,19,0,19,1,0,0,0,64,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,connect/0,False,68,1,2,1,1,1,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,True,class,11,14,3,11,13,1,0,38,13,0.7954546,0.0,0.0,11,0,9,2,0,0,9,0,0,0,8,4,0,8,0,0,4,0,9,68,5,0,1,0,0,21,4,19,0,19,1,0,0,0,64,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,findAll/0,False,130,3,0,0,0,1,7,3,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False,class,11,14,3,11,13,1,0,38,13,0.7954546,0.0,0.0,11,0,9,2,0,0,9,0,0,0,8,4,0,8,0,0,4,0,9,68,5,0,1,0,0,21,4,19,0,19,1,0,0,0,64,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,MongoTicketRepository/0,True,57,1,1,0,1,1,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,True,class,11,14,3,11,13,1,0,38,13,0.7954546,0.0,0.0,11,0,9,2,0,0,9,0,0,0,8,4,0,8,0,0,4,0,9,68,5,0,1,0,0,21,4,19,0,19,1,0,0,0,64,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,"connect/3[java.lang.String,java.lang.String,java.lang.String]",False,73,2,3,2,1,3,7,12,0,0,3,7,1,1,0,1,0,0,2,1,4,0,1,0,0,0,17,1,0,True,class,11,14,3,11,13,1,0,38,13,0.7954546,0.0,0.0,11,0,9,2,0,0,9,0,0,0,8,4,0,8,0,0,4,0,9,68,5,0,1,0,0,21,4,19,0,19,1,0,0,0,64,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,initCounters/0,False,88,1,1,1,0,1,2,4,0,1,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,5,2,0,False,class,11,14,3,11,13,1,0,38,13,0.7954546,0.0,0.0,11,0,9,2,0,0,9,0,0,0,8,4,0,8,0,0,4,0,9,68,5,0,1,0,0,21,4,19,0,19,1,0,0,0,64,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,docToTicket/1[com.iluwatar.hexagonal.database.Document],False,141,5,2,0,2,1,8,7,1,4,1,8,0,0,0,0,0,0,5,0,4,0,0,0,0,0,21,2,0,False,class,11,14,3,11,13,1,0,38,13,0.7954546,0.0,0.0,11,0,9,2,0,0,9,0,0,0,8,4,0,8,0,0,4,0,9,68,5,0,1,0,0,21,4,19,0,19,1,0,0,0,64,1,0
C:\Users\Gabriel\Documents\GitHub\Lab-de-Experimentacao-de-Software-2\work_one\iluwatar\java-design-patterns\hexagonal-architecture\src\main\java\com\iluwatar\hexagonal\database\MongoTicketRepository.java,com.iluwatar.hexagonal.database.MongoTicketRepository,save/1[com.iluwatar.hexagonal.database.LotteryTicket],False,118,4,3,1,2,1,10,10,1,2,1,10,1,1,0,0,0,0,4,0,2,0,0,0,0,0,10,1,0,False,class,11,14,3,11,13,1,0,38,13,0.7954546,0.0,0.0,11,0,9,2,0,0,9,0,0,0,8,4,0,8,0,0,4,0,9,68,5,0,1,0,0,21,4,19,0,19,1,0,0,0,64,1,0
